firearm_type,price,link,stock_status,brand,model,vendor
"Legacy - Pointer Arista Over/Under 28"" 28ga",$404.95,https://gricewholesale.com/legpar2828-legacy-pointer-arista-28-28-o-u-walnut.html,OUT OF STOCK,,,
"Legacy - Pointer Phenoma Semi-Auto MOBL 28"" 410",$547.95,https://gricewholesale.com/legpphc41028mnbmbl-legacy-pointer-phenoma-410-3-28-bronze-cerakote-mobtld.html,OUT OF STOCK,,,
"STI - DVC L 20rd 5"" 38 Super","$2,999.00",https://gricewholesale.com/sti1027200090-sti-dvc-l-bull-5-38sc-saami-dlc-tin-bbl.html,OUT OF STOCK,,,
"Weatherby - Element Upland Semi-Auto 26"" 12ga",$592.95,https://gricewholesale.com/wbyeup1226pgm-weatherby-element-upland-12-26-matte-oil-walnut.html,OUT OF STOCK,,,
"Springfield - Hellcat Micro-Compact OSP 13rd 3"" 9mm",$499.95,https://gricewholesale.com/sprhc9319bosp-springfield-hellcat-3-micro-compact-osp-9mm-black.html,OUT OF STOCK,,,
"American Tactical - GSG 16 Carbine RIA 16.25"" 22 LR",$259.95,https://gricewholesale.com/atigerggsg1622ml-ati-gsg-16-carbine-ria-22lr-16-25-syn.html,OUT OF STOCK,,,
"Kimber - K6S DASA Texas Edition 6rd 2"" 357 Mag","$1,322.95",https://gricewholesale.com/kim3400028-kimber-k6s-dasa-357mag-2-texas-edition.html,OUT OF STOCK,,,
"Kimber - K6S Target 6rd 4"" 357 Mag",$922.95,https://gricewholesale.com/kim3700621-kimber-k6s-dasa-target-357mag-4.html,OUT OF STOCK,,,
"Weatherby - Element Synthetic Semi-Auto 26"" 12ga",$481.95,https://gricewholesale.com/wbyesn1226pgm-weatherby-element-synthetic-12-26-griptonite-gray-blk-matte.html,OUT OF STOCK,,,
"Canik - Elite Tungsten 15rd 4.19"" 9mm",$349.95,https://gricewholesale.com/ciahg4869tn-cia-canik-tp9sf-elite-9mm-4-19-15-1rd-tungsten.html,OUT OF STOCK,,,
"Winchester - XPR 22"" 350 Legend",$449.95,https://gricewholesale.com/usr535700296-usra-xpr-ns-350-legend-22-matte-black.html,OUT OF STOCK,,,
"American Tactical - AR-15 Milsport RIA ML 16"" 5.56x45mm",$449.95,https://gricewholesale.com/atig15ms556mlp3p-ati-ar15-milsport-ria-p3p-black-5-56-16-1-8-phos-10-ml.html,OUT OF STOCK,,,
"Canik - TP9 Elite SC 12rd 3.5"" 9mm",$349.95,https://gricewholesale.com/ciahg5643-n-cia-canik-tp9-elite-sc-9mm-3-5-12rd-blackout.html,OUT OF STOCK,,,
"American Tactical - Omni Hybrid Maxx 7.5"" 5.56x45mm",$369.95,https://gricewholesale.com/atigomx556mp4b60-ati-omni-hybrid-maxx-hga-5-56-7-5-bbl-7-mlok-s60-mag.html,OUT OF STOCK,,,
"Charles Daly - 301 Pump 28"" 12ga",$207.95,https://gricewholesale.com/chd930199-charles-daly-301-pump-field-black-12-3-28-gloss-wood-mc-3.html,OUT OF STOCK,,,
"Charles Daly - 202A White Over/Under 26"" 410",$359.95,https://gricewholesale.com/chd930221-charles-daly-202a-o-u-white-410-3-26-extractor.html,OUT OF STOCK,,,
"Charles Daly - 202A White Over/Under 28"" 12ga",$375.95,https://gricewholesale.com/chd930244-charles-daly-202a-o-u-white-12-3-28-extractor.html,OUT OF STOCK,,,
"Charles Daly - 101 Synthetic Single Shot 26"" 410",$84.95,https://gricewholesale.com/chd930239-charles-daly-101-single-barrel-black-410-26-extractor.html,OUT OF STOCK,,,
"Charles Daly - 101 Single Shot 26"" 410",$95.95,https://gricewholesale.com/chd930236-charles-daly-101-single-barrel-black-410-26-extractor.html,OUT OF STOCK,,,
"Charles Daly - 101 Single Shot 26"" 20ga",$95.95,https://gricewholesale.com/chd930235-charles-daly-101-single-barrel-black-20-3-26-extractor.html,OUT OF STOCK,,,
"Charles Daly - 101 Single Shot 28"" 12ga",$95.95,https://gricewholesale.com/chd930234-charles-daly-101-single-barrel-black-12-3-28-extractor.html,OUT OF STOCK,,,
"Weatherby - Mark V Weathermark LT 26"" 6.5 Wby RPM","$1,659.95",https://gricewholesale.com/wbymwl01n65rwr6b-weatherby-mark-v-weathermark-lt-6-5wby-rpm-26.html,OUT OF STOCK,,,
"Howa - Hogue Gameking Package 24"" 300 Win Mag",$469.95,https://gricewholesale.com/leghgk63317-legacy-m1500-300winmag-24-std-sts-black-hogue-gp.html,OUT OF STOCK,,,
"Howa - Mini Action Package 22"" 7.62x39mm",$339.95,https://gricewholesale.com/leghma60702-p-legacy-mini-action-7-62x39-22-hti-black-stk-gamepro.html,OUT OF STOCK,,,
"CZ - Bobwhite G2 Side By Side 28"" 28ga",$632.95,https://gricewholesale.com/czg06414-cz-bobwhite-g2-28-3-28-5-chokes.html,OUT OF STOCK,,,
"CZ - Dan Wesson DWX Compact w/ Rail 15rd 4"" 9mm","$1,504.95",https://gricewholesale.com/czg92101-cz-dan-wesson-dwx-compact-9mm-luger-light-rail-fns-15rd.html,OUT OF STOCK,,,
"CZ - Dan Wesson DWX Compact 15rd 4"" 9mm","$1,504.95",https://gricewholesale.com/czg92102-cz-dan-wesson-dwx-compact-9mm-luger-fns-15rd.html,OUT OF STOCK,,,
"CZ - Dan Wesson DWX 19rd 5"" 9mm","$1,504.95",https://gricewholesale.com/czg92001-cz-dan-wesson-dwx-9mm-luger-light-rail-red-grips-19rd.html,OUT OF STOCK,,,
"CZ - 457 Jaguar 28.6"" 22 LR",$535.95,https://gricewholesale.com/czg02372-cz-457-jaguar-22lr.html,OUT OF STOCK,,,
"Mossberg - 590 Tactical M-Lok Pump 20"" 12ga",$457.95,https://gricewholesale.com/mos50674-moss-590-tactical-12-20-ghost-ring-sight-9shot.html,OUT OF STOCK,,,
"Ruger - 22 Charger 15rd 8"" 22 LR",$299.95,https://gricewholesale.com/rug4938-ruger-22-charger-22lr-8-black-picrail-15rd.html,OUT OF STOCK,,,
"SCCY - CPX1 White/Black 10rd 3"" 9mm",$187.00,https://gricewholesale.com/sccycpx1cbwt-sccy-cpx1-9mm-10rd-black-slide-white-frame.html,OUT OF STOCK,,,
"TriStar - Hunter Mag II Over/Under MOBUC 26"" 12ga",$587.95,https://gricewholesale.com/tsr35220-tristar-hunter-mag-ii-mobreak-up-12-26-ct-5.html,OUT OF STOCK,,,
"TriStar - Viper G2 Sporting Semi-Auto Blue 30"" 12ga",$509.95,https://gricewholesale.com/tsr24157-tristar-viper-g2-srb-sporting-syn-blue-12-30-ct-4.html,OUT OF STOCK,,,
"TriStar - Viper G2 Turkey Semi-Auto Bronze/Camo 24"" 20ga",$531.95,https://gricewholesale.com/tsr24152-tristar-viper-g2-turkey-bronze-camo-20-24-ct-4.html,OUT OF STOCK,,,
"TriStar - Hunter Mag II Over/Under MODB 30"" 12ga",$587.95,https://gricewholesale.com/tsr35224-tristar-hunter-mag-ii-moduck-blind-12-30-ct-5.html,OUT OF STOCK,,,
"TriStar - Hunter Mag II Over/Under Bronze/MOSGB 28"" 12ga",$598.95,https://gricewholesale.com/tsr35226-tristar-hunter-mag-ii-bronze-mo-blades-12-28-ct-5.html,OUT OF STOCK,,,
"TriStar - Viper G2 Turkey Semi-Auto Bronze/Camo 24"" 410",$576.95,https://gricewholesale.com/tsr24153-tristar-viper-g2-turkey-bronze-camo-410-24-ct-4.html,OUT OF STOCK,,,
"TriStar - Setter S/T Over/Under 28"" 410",$481.95,https://gricewholesale.com/tsr30418-tristar-setter-st-410ga-28.html,OUT OF STOCK,,,
"TriStar - Hunter Mag II Over/Under MODB 28"" 12ga",$587.95,https://gricewholesale.com/tsr35222-tristar-hunter-mag-ii-moduck-blind-12-28-ct-5.html,OUT OF STOCK,,,
"American Tactical - Nomad Single Shot 23"" 12ga",$119.95,https://gricewholesale.com/atig12nmd23c-ati-nomad-12-23-single-shot-fiber-optic-front-sight.html,OUT OF STOCK,,,
"Howa - Hogue Lightweight Green 26"" 6.5 Creedmoor",$499.95,https://gricewholesale.com/leghgr72593mb-legacy-t-c-hogue-rifle-6-5creedmoor-26-green-mb.html,OUT OF STOCK,,,
"American Tactical - Crusader Sport Over/Under 26"" 410",$389.95,https://gricewholesale.com/atig410crs26-ati-crusader-sport-sgd-o-u-410-3-26.html,OUT OF STOCK,,,
"American Tactical - Crusader Field Over/Under 28"" 12ga",$379.95,https://gricewholesale.com/atig12crf28-ati-crusader-field-sgd-o-u-12-3-28.html,OUT OF STOCK,,,
"American Tactical - Crusader Field Over/Under 26"" 410",$379.95,https://gricewholesale.com/atig410crf26-ati-crusader-field-sgd-o-u-410-3-26.html,OUT OF STOCK,,,
"Thompson Center - Compass II Scope Combo 22"" 6.5 Creedmoor",$549.95,https://gricewholesale.com/catalog/product/view/id/40255/s/tcr13167-t-c-compass-ii-scoped-6-5-creedmoor/category/10/,OUT OF STOCK,,,
"Howa - Mini Action Green 22"" 7.62x39mm",$339.95,https://gricewholesale.com/leghma60703-p-legacy-mini-action-7-62x39-22-hti-green-stk-gamepro.html,OUT OF STOCK,,,
"Howa - Mini Action Green 16.25"" 450 Bushmaster",$374.95,https://gricewholesale.com/leghma70563-legacy-hb-t-c-mini-action-450bm-16-25-hti-green-stock-mb.html,OUT OF STOCK,,,
"Maverick - 88 All-Purpose Youth Pump MOTS 22"" 20ga",$177.95,https://gricewholesale.com/mav32203-maverick-88-field-20-22-camo-syn-5rd.html,OUT OF STOCK,,,
"Maverick - 88 All-Purpose Pump MOTS 26"" 20ga",$177.95,https://gricewholesale.com/mav32201-maverick-88-field-20-26-camo-syn-5rd.html,OUT OF STOCK,,,
"Thompson Center - Compass II Scope Combo 16"" 243 Win",$549.95,https://gricewholesale.com/catalog/product/view/id/40285/s/tcr13166-t-c-compass-ii-scoped-243win/category/10/,OUT OF STOCK,,,
"Taurus - Raging Hunter w/Deluxe Case 6rd 8.375""44 Mag",$748.95,https://gricewholesale.com/tar2440081rhdlx-taurus-raging-hunter-44mag-8-3-8-6rd-matte-black-w-dlx-case.html,OUT OF STOCK,,,
"Taurus - Raging Hunter Two-Tone w/Deluxe Case 6rd 8.375"" 44 Mag",$755.95,https://gricewholesale.com/tar2440085rhdlx-taurus-raging-hunter-44mag-8-3-8-6rd-two-tone-w-dlx-case.html,OUT OF STOCK,,,
"Fusion - Freedom Riptide 1911 70 Series 8rd 4.25"" 45 ACP",$779.95,https://gricewholesale.com/ffc1911riptide45-fusion-1911-riptide-70-series-commander-combat-45acp-4-25.html,OUT OF STOCK,,,
"Fusion - Freedom Longslide 1911 70 Series 8rd 6"" 10mm",$964.95,https://gricewholesale.com/catalog/product/view/id/40313/s/ffc1911lsbase10-fusion-1911-long-slide-6-match-10mm/category/10/,OUT OF STOCK,,,
"Fusion - Freedom Gold 1911 Target/Match 70 Series 8rd 5"" 45 ACP",$734.95,https://gricewholesale.com/catalog/product/view/id/40315/s/ffc1911gold45-fusion-1911-gold-70-series-match-target-45acp-5/category/10/,OUT OF STOCK,,,
"Fusion - Freedom Bantam-R 1911 70 Series 6rd 3.25"" 45 ACP",$749.95,https://gricewholesale.com/catalog/product/view/id/40317/s/ffc1911bantamr45-fusion-1911-bantam-70-series-defender-45acp-3-25/category/10/,OUT OF STOCK,,,
"Canik - TP9 Elite SC Tungsten 12rd 3.5"" 9mm",$349.95,https://gricewholesale.com/ciahg5610tn-cia-canik-tp9-elite-sc-9mm-3-5-12rd-tungsten-co.html,OUT OF STOCK,,,
"Black Rain - Spec15 A2 Carbine 16"" 5.56x45mm",$539.95,https://gricewholesale.com/brospec15a2-black-rain-spec-15-a2-carbine-w-gi-handguard-fixed-fs.html,OUT OF STOCK,,,
"American Tactical - Crusader Field Over/Under 26"" 20ga",$379.95,https://gricewholesale.com/atig20crf26-ati-crusader-field-sgd-o-u-20-3-26.html,OUT OF STOCK,,,
"American Tactical - Crusader Sport Over/Under 28"" 20ga",$389.95,https://gricewholesale.com/atig20crs28-ati-crusader-sport-sgd-o-u-20-3-28.html,OUT OF STOCK,,,
"American Tactical - Crusader Sport Over/Under 28"" 12ga",$389.95,https://gricewholesale.com/atig12crs30-ati-crusader-sport-sgd-o-u-12-3-30.html,OUT OF STOCK,,,
"American Tactical - Crusader Field Over/Under 26"" 28ga",$379.95,https://gricewholesale.com/atig28crf26-ati-crusader-field-sgd-o-u-28-3-26.html,OUT OF STOCK,,,
"American Tactical - Crusader Sport Over/Under 26"" 28ga",$389.95,https://gricewholesale.com/atig28crs26-ati-crusader-sport-sgd-o-u-28-3-26.html,OUT OF STOCK,,,
"Walther - P22Q Tungsten Gray 10rd 3.42"" 22 LR",$279.00,https://gricewholesale.com/wth5120765-walther-p22q-22lr-3-42-tungsten-gray-10rd.html,OUT OF STOCK,,,
"Springfield - XD Service Model 16rd 4"" 9mm",$329.95,https://gricewholesale.com/sprxdd9101hc-springfield-xd-defender-9mm-4-16rd.html,OUT OF STOCK,,,
"Savage - Stevens 555 Trap Compact Single Shot 26"" 12ga",$567.95,https://gricewholesale.com/sav23224-savage-555-trap-compact-o-u-12-26-turkish-walnut.html,OUT OF STOCK,,,
"American Tactical - Firepower Xtreme Hybrid 8rd 4.25"" 45 ACP",$433.95,https://gricewholesale.com/atigfxh45cfde-ati-firepower-xtreme-hybrid-45colt-4-25-fde-8rd.html,OUT OF STOCK,,,
"Walther - Q5 Match Steel Frame 15rd 5"" 9mm","$1,429.00",https://gricewholesale.com/wth2846942-walther-ppq-m2-q5-match-sf-9mm-15rd.html,OUT OF STOCK,,,
"Walther - PPQ Q5 Match Steel Frame Pro 17rd 5"" 9mm","$1,539.00",https://gricewholesale.com/wth2846951-walther-ppq-m2-q5-match-sf-pro-9mm-17rd.html,OUT OF STOCK,,,
"Springfield - 1911 Ronin Two-Tone 9rd 4.25"" 9mm",$655.00,https://gricewholesale.com/sprpx9117l-springfield-1911-ronin-operator-9mm-4-25.html,OUT OF STOCK,,,
"Thompson Center - Compass II Compact Scope Combo 16"" 6.5 Creedmoor",$549.95,https://gricewholesale.com/catalog/product/view/id/40514/s/tcr13164-t-c-compass-ii-compact-scoped-6-5creedmoor/category/10/,OUT OF STOCK,,,
"Thompson Center - Venture II Weather Shield 22"" 243 Win",$499.95,https://gricewholesale.com/tcr12594-t-c-venture-ii-silver-ws-blk-243-win.html,OUT OF STOCK,,,
"Charles Daly - AR-12S Carry Handle Semi-Auto 18.5"" 12ga",$299.95,https://gricewholesale.com/chd930190-charles-daly-ar-125-semi-auto-12-3-20-5rd.html,OUT OF STOCK,,,
"Weatherby - Mark V Carbonmark Pro 26"" 300 Wby Mag","$2,546.95",https://gricewholesale.com/wbymcp01n300wr8b-weatherby-mark-v-carbonmark-pro-300wby-28-tungsten-graphite.html,OUT OF STOCK,,,
"Howa - M1500 HS Precision Kratos 24"" 308 Win",$999.95,https://gricewholesale.com/leghgcf308kts-legacy-m1500-308win-24-carbon-fiber-t-c-hogue-kts-web.html,OUT OF STOCK,,,
"CZ - Dan Wesson V-Bob 8rd 4.25"" 45 ACP","$1,615.95",https://gricewholesale.com/czg01827-cz-dan-wesson-v-bob-45acp-sts-8rd.html,OUT OF STOCK,,,
"CZ - Dan Wesson V-Bob 8rd 4.25"" 45 ACP","$1,627.95",https://gricewholesale.com/czg01825-cz-dan-wesson-v-bob-45acp-two-tone-8rd.html,OUT OF STOCK,,,
"American Tactical - Nomad Single Shot Survival Pack Black 18.5"" 12ga",$139.95,https://gricewholesale.com/atig12nmdsurb-ati-nomad-12-18-single-shot-survival-pack-combo-black.html,OUT OF STOCK,,,
"American Tactical - Nomad Single Shot Survival Pack Black 18.5"" 410",$139.95,https://gricewholesale.com/atig410nmdsurb-ati-nomad-410-18-single-shot-survival-pack-combo-black.html,OUT OF STOCK,,,
"American Tactical - Nomad Single Shot 23"" 20ga",$119.95,https://gricewholesale.com/atig20nmd23c-ati-nomad-20-23-single-shot-fiber-optic-front-sight.html,OUT OF STOCK,,,
"ATI - Nomad 18.5"" Single Shot 410",$107.95,https://gricewholesale.com/atig410nmd18-ati-nomad-410-18-5-single-shot-syn.html,OUT OF STOCK,,,
"Walther - P22Q Laser Set 10rd 3.42"" 22 LR",$315.00,https://gricewholesale.com/wth5120729-walther-p22q-22lr-black-laser-set-3-42-10rd.html,OUT OF STOCK,,,
"Mossberg - Patriot Synthetic 22"" 270 Win",$323.95,https://gricewholesale.com/mos27884-moss-patriot-270win-22-synthetic.html,OUT OF STOCK,,,
"Black Rain - Billet Tigers Eye Brown 16"" 5.56x45mm","$1,699.95",https://gricewholesale.com/bro20072501-black-rain-billet-rfl-5-56-nato-12-handguard-tigers-eye-brn.html,OUT OF STOCK,,,
"EAA - Akkar Churchill 612 Pistol Grip Pump 18.5"" 12ga",$173.00,https://gricewholesale.com/eaa111375-eaa-akkar-churchill-612-pump-12-3-18-5-pistol-grip.html,OUT OF STOCK,,,
"Heritage - Rough Rider 6rd 16"" 22 LR",$147.95,https://gricewholesale.com/htg70336-heritage-rough-rider-22lr-bk-16-6rd-cocobolo.html,OUT OF STOCK,,,
"Springfield - Saint M-LOK AR-15 16"" 5.56x45mm",$899.95,https://gricewholesale.com/sprst916556bma-springfield-saint-5-56-16-chrome-moly-bbl-m-lok-a-gb.html,OUT OF STOCK,,,
"Bergara - B14 Ridge Wilderness 24"" 300 PRC",$776.09,https://gricewholesale.com/bgab14lm518-bergara-ridge-wilderness-300-prc-24-gray-cerakote.html,OUT OF STOCK,,,
"Bergara - B14 Terrain Wilderness 26"" 300 Win Mag",$942.39,https://gricewholesale.com/bgab14lm651-bergara-terrain-wilderness-300winmag-26-gray-cerakote-5rd.html,OUT OF STOCK,,,
"Bergara - B14-R Trainer Steel 18"" 22 LR",$875.87,https://gricewholesale.com/bgab14r001-bergara-b14-r-22lr-trainer-18-black-steel-bbl-10rd.html,OUT OF STOCK,,,
"Bergara - Premier Highlander 24"" 6.5 PRC","$1,526.67",https://gricewholesale.com/bgabpr3365prc-bergara-highlander-6-5prc-24-tb-mb-gray-cerakote.html,OUT OF STOCK,,,
"Bergara - B14 Wilderness HMR Gray Cerakote 26"" 300 Win Mag",$942.39,https://gricewholesale.com/bgab14lm361-bergara-hmr-wilderness-300winmag-26-gray-cerakote-5rd.html,OUT OF STOCK,,,
"Bergara - Premier Highlander 24"" 300 Win Mag","$1,471.24",https://gricewholesale.com/bgabpr33300wm-bergara-highlander-300winmag-24-tb-mb-gray-cerakote.html,OUT OF STOCK,,,
"Bergara - Premier Highlander 24"" 6.5 Creedmoor","$1,471.24",https://gricewholesale.com/bgabpr3365-bergara-highlander-6-5creedmoor-24-tb-mb-gray-cerakote.html,OUT OF STOCK,,,
"Bergara - B14 Terrain Wilderness 26"" 300 PRC",$997.83,https://gricewholesale.com/bgab14lm658-bergara-terrain-wilderness-300prc-26-gray-cerakote-5rd.html,OUT OF STOCK,,,
"Bergara - B14 Ridge Wilderness 24"" 6.5 PRC",$776.09,https://gricewholesale.com/bgab14sm519-bergara-ridge-wilderness-6-5-prc-24-gray-cerakote.html,OUT OF STOCK,,,
"Winchester - Model 70 Super Grade AAA French 24"" 270Win","$1,661.95",https://gricewholesale.com/usr535239226-usra-70-sg-aaa-french-270win-24.html,OUT OF STOCK,,,
"Winchester - Model 70 Super Grade AAA French Walnut 22"" 6.5 Creedmoor","$1,693.95",https://gricewholesale.com/usr535239289-usra-70-sg-aaa-french-6-5creedmoor-22.html,OUT OF STOCK,,,
"Winchester - Model 70 Super Grade AAA French 26"" 264 Win Mag","$1,693.95",https://gricewholesale.com/usr535239229-usra-70-sg-aaa-french-264win-26.html,OUT OF STOCK,,,
"Winchester - Model 70 AAA French 26"" 300 Win Mag","$1,693.95",https://gricewholesale.com/usr535239233-usra-70-sg-aaa-french-300-win-26.html,OUT OF STOCK,,,
"Winchester - Model 70 Super Grade AAA French 22"" 243 Win","$1,661.95",https://gricewholesale.com/usr535239212-usra-70-sg-aaa-french-243win-22.html,OUT OF STOCK,,,
"Ruger - 10/22 Sporter TALO Exclusive 18.5"" 22 LR",$392.95,https://gricewholesale.com/rug31157-ruger-10-22-classic-22lr-18-5-walnut-talo-edt.html,OUT OF STOCK,,,
"Traditions - PA Pellet Ultralight Select Hardwood/Cerakote 26"" 50 Cal",$449.95,https://gricewholesale.com/catalog/product/view/id/40719/s/trdr381401-traditions-select-hardwood-rifle-50cal-26-ss-cerakote/category/10/,OUT OF STOCK,,,
"Traditions - Deluxe Kentucky Flintlock 33.5"" 50 Cal",$413.95,https://gricewholesale.com/trdr2030-traditions-deluxe-kentucky-rifle-50cal-flint-33-5.html,OUT OF STOCK,,,
"CIA - VSKA Tactical 16.25"" 7.62x39mm",$769.95,https://gricewholesale.com/ciari4091n-cia-vska-tactical-7-62x39-16-25-maple-combloc-side-rail.html,OUT OF STOCK,,,
"Springfield - XD-S Mod.2 OSP 9rd 3.3"" 9mm",$449.95,https://gricewholesale.com/sprxdsg9339bct-springfield-xd-s-mod-2-osp-9mm-3-3-w-ct-red-dot.html,OUT OF STOCK,,,
T/C - Pro Hunter XT 209x50,$778.00,https://gricewholesale.com/tcr5722-t-c-pro-hunter-xt-209x50-28-gun-sts-blk.html,OUT OF STOCK,,,
"Browning - Citori White Lightning 26"" 410","$2,352.95",https://gricewholesale.com/brg018142914-brown-citori-white-lightning-sn-410-3-26.html,OUT OF STOCK,,,
"Browning - Citori 725 Field Over/Under 26"" 20ga","$2,227.95",https://gricewholesale.com/catalog/product/view/id/40936/s/brg0181656005-browning-citori-725-field-sn-20-3-26-ds/category/10/,OUT OF STOCK,,,
"Browning - Citori 725 Field Over/Under 26"" 12ga","$2,227.95",https://gricewholesale.com/catalog/product/view/id/40938/s/brg0181653005-browning-citori-725-field-sn-12-3-26-ds/category/10/,OUT OF STOCK,,,
"Browning - Citori White Lightning Over/Under 26"" 20ga","$2,290.95",https://gricewholesale.com/catalog/product/view/id/40940/s/brg018142605-brown-citori-white-lightning-sn-20-3-26/category/10/,OUT OF STOCK,,,
"Browning - Citori White Lightning Over/Under 26"" 28ga","$2,352.95",https://gricewholesale.com/catalog/product/view/id/40941/s/brg018142814-brown-citori-white-lightning-sn-28-2-75-26/category/10/,OUT OF STOCK,,,
"Browning - BPS Field Pump 26"" 12ga",$630.95,https://gricewholesale.com/catalog/product/view/id/40945/s/brg012286305-brown-bps-field-12-3-26-blue-wood-grade-i/category/10/,OUT OF STOCK,,,
"Browning - BPS Field Pump 28"" 12ga",$630.95,https://gricewholesale.com/catalog/product/view/id/40946/s/brg012286304-brown-bps-field-12-3-28-blue-wood-grade-i/category/10/,OUT OF STOCK,,,
"Browning - BPS Field Pump 26"" 28ga",$682.95,https://gricewholesale.com/catalog/product/view/id/40947/s/brg012286814-brown-bps-field-28-2-75-26/category/10/,OUT OF STOCK,,,
"Browning - X-Bolt White Gold 22"" 6.5 Creedmoor","$1,290.95",https://gricewholesale.com/catalog/product/view/id/40948/s/brg035235282-brown-x-bolt-white-gold-med-6-5creedmoor-ns/category/10/,OUT OF STOCK,,,
"Bergara - B14 Wilderness Ridge Gray Cerakote 24"" 300 Win Mag",$776.09,https://gricewholesale.com/bgab14lm511-bergara-ridge-wilderness-300winmag-24-gray-cerakote.html,OUT OF STOCK,,,
"Bergara - Premier Ridgeback 6.5 Creedmoor 24""","$1,785.00",https://gricewholesale.com/bgabpr2265f-bergara-ridgeback-6-5creedmoor-24-tb.html,OUT OF STOCK,,,
"Bergara - Premier Ridgeback 300PRC 26""","$1,840.43",https://gricewholesale.com/bgabpr22300prcf-bergara-ridgeback-300prc-26-tb.html,OUT OF STOCK,,,
"Bergara - Premier Ridgeback 300WinMag 26""","$1,785.00",https://gricewholesale.com/bgabpr22300f-bergara-ridgeback-300winmag-26-tb.html,OUT OF STOCK,,,
Taurus - 856 Ultra Light 38 Spl,$266.95,https://gricewholesale.com/tar2856021ulch-taurus-856-ultra-light-38spl-2-black-6rds-concld-hammer.html,OUT OF STOCK,,,
"Keystone - Crickett Pink with Scope & Case 16.125"" 22 LR",$211.95,https://gricewholesale.com/key2220bsc-keystone-cricket-22lr-pink-syn-pkg-w-scope-pink-camo-case.html,OUT OF STOCK,,,
"Kimber - EVO SP Select Black 7rd 3.16"" 9mm",$520.95,https://gricewholesale.com/kim3900017-kimber-evo-sp-select-black.html,OUT OF STOCK,,,
"Chiappa - Little Badger 16.5"" 22 Mag",$166.95,https://gricewholesale.com/chi500110-chiappa-little-badger-22wmr-16-5-black.html,OUT OF STOCK,,,
"CIA - WASR-10 V2 16.25"" 7.62x39mm",$759.95,https://gricewholesale.com/ciari4313n-cia-wasr-10-v2-7-62x39-hc-16-25-30rd.html,OUT OF STOCK,,,
"Weatherby - Vanguard Synthetic Green 24"" 6.5 PRC",$572.95,https://gricewholesale.com/wbyvgy65ppr4o-wby-vanguard-synthetic-green-6-5prc-24.html,OUT OF STOCK,,,
